tensao_barramento11;tensao_barramento12;tensao_barramento24;pot_ativa_inj_barramento11;pot_ativa_inj_barramento12;pot_ativa_inj_barramento24;pot_reativa_inj_barramento11;pot_reativa_inj_barramento12;pot_reativa_inj_barramento24
0.999277868675123;0.999886549606956;0.984876968639918;49.7749259651661;56.8372792712582;46.3273264893436;-3.20729154626169;-21.5530608746428;18.7970361133895
1.0122275644005;1.01299749568975;1.01563142483304;79.0904998676987;127.577890266124;129.86316955237;-16.7024554568819;-12.8418302798348;27.6386629766831
1.01554849022762;1.01481078117346;1.01668614711511;94.5333980671228;144.707741428986;167.045047882169;-13.1476182410904;-2.92976678491783;33.3528718597754
1.01631980968075;1.01526843609352;1.01493194535432;97.6367645919726;146.994536014548;178.144761824015;-12.4004614314321;8.60541625889014;34.354415748533
1.0169773884579;1.01575858100572;1.01399102851348;101.311949095255;151.011508910032;184.075882553819;-11.4480307253237;13.9295983339824;34.7948962325664
1.01626989990225;1.01521774043943;1.01535544088432;98.6213955441064;147.76246260977;177.439500204265;-12.3900474429755;6.72215148466622;34.249243817526
1.01494840729842;1.01419836455171;1.01694944671236;94.2878972710484;141.943608511091;165.303734134973;-14.1145870854536;-5.65167930700765;32.8487603263949
1.01246092529953;1.012746675741;1.01652008394549;82.8329075204003;128.14363228934;139.337259094862;-16.9555465776794;-14.7856981463813;28.5025913071689
1.00964909154227;1.01121517618623;1.01215423607849;71.9502942937256;115.310938586961;115.775723143339;-19.6720478992989;-15.5836404035315;23.1264903874667
1.00724104374255;1.01004187909149;1.00682567959618;62.2870375853928;105.693820880404;95.1901805944323;-21.6498140948165;-14.1851583110143;18.6132377313818
1.00416855008937;1.00813239414833;0.999477429050211;54.423647504467;98.6473780958376;79.3218234448302;-24.276778635202;-9.20322109298516;13.6654209022996
1.0029008094784;1.0073920189831;0.996421106291213;49.7600793612877;93.8781693588976;71.5197726949048;-25.3855418151722;-7.57037881785862;11.7295347814489
1.00318161153322;1.00751426747928;0.997827497647667;48.4136738341241;91.8772241474212;72.6493127419413;-25.3397626556196;-9.14392648653711;12.4390753782235
1.00598670067517;1.00931554054844;1.00622976078571;48.0372571029489;90.7837431278977;81.6904124465489;-23.283698815963;-15.9190282950227;17.6334420506387
1.00810581883182;1.01014908600691;1.01180856957209;52.5272242263089;94.2144798306423;105.166091294628;-22.1420854988236;-17.9560797684902;22.1673001996574
1.01118965655615;1.01155013258837;1.01724698305234;62.8115820445561;102.723408003166;138.977692121688;-20.0469128710171;-14.2104428725751;28.5953934961715
1.01443008596261;1.01336477777134;1.01182796189055;81.9840267811122;125.725819125993;176.474112008404;-16.4096601603313;15.0572725705591;31.8385359138849
1.01715317047232;1.01557424793322;1.00735427826576;96.9956647529479;136.692407352331;195.826781656;-12.9373035186862;25.9489891287628;34.8033939653592
1.0140983674594;1.01299546917285;1.0102212509121;88.6036466548258;80.9561104178461;169.708073287795;-19.3656019593797;12.9654198854374;32.589077757268
0.984196516914199;0.982540957769372;0.988763524957438;92.6150643595958;68.9426878917442;165.300756808432;-23.7291257860763;20.4412902330476;27.3424288392456
0.985731182750489;0.983757956113411;0.990510965704856;96.7177670442787;73.002732202271;170.070221948491;-23.1307991125513;20.9512190115418;28.2702353580111
0.984681994839794;0.983092942946805;0.989229163680472;95.3942283766195;72.2957484510842;164.244506747175;-23.8620928918724;21.9637735725883;26.3229982635331
0.984402263280936;0.982918209046731;0.987893279742191;97.133444454828;74.5188992997274;163.822469573309;-23.7583100848969;25.1527781654215;25.8265887391926
0.982529366724632;0.981589252357482;0.986241776169916;92.5552754453091;70.2137367071879;155.547686583109;-24.8187494911019;24.3161027623475;23.8091490563573
0.981571025056594;0.980793439810984;0.986200858054556;89.3111085325449;67.5009769850865;153.766048299054;-25.0339302512803;22.9445162838092;23.9879625415847
1.02211581500074;1.01640033986274;1.00361196557353;125.826708296702;184.531024772949;225.777004316105;-7.06385808150897;37.6379515982225;39.4812402923707
1.02428267706497;1.01587546423542;0.999514392978729;138.730484380276;204.928664449427;243.42717358537;-5.02272253534742;43.93230508998;42.0178825359081
1.02454108948087;1.01548638511485;0.998721220937981;141.96277210942;209.285002632879;247.02426973431;-4.86631798220761;44.954001924365;42.3020103680247
1.02469028442299;1.01540994861965;0.998218482557288;144.748266424193;212.23335171094;249.429881981022;-4.531997951638;45.4960183596424;42.5333679884576
1.02404922040305;1.01645526908806;1.00021205164423;137.781097789498;200.909128575284;240.7806320745;-4.89318647574757;43.0225403465491;41.9515983117494
1.02173132038241;1.01716295045822;1.0042919512305;126.379248840735;181.251980446137;224.965798861515;-6.56016249981018;37.0550582575835;39.5275006708976
1.01779988326633;1.01620878887358;1.01156818441218;107.104894977457;153.835027041293;196.081820080552;-10.6457731756077;20.7000431265342;35.9855251055359
1.01424603551153;1.01365617977479;1.01711573100627;90.2048409201721;136.650698975356;159.317512464812;-15.2054008057661;-9.64682476292757;32.3452834976399
1.01212748582947;1.01269783749848;1.01541644799965;78.9734136718535;125.386830348487;134.545662625631;-17.2206403141987;-14.8786957606281;28.0205613020486
1.01053536119027;1.01188132902988;1.0129558387337;72.2560532092731;118.416114749554;119.989659837282;-18.6794477058194;-14.974622820318;24.9046793482562
1.01006839836927;1.01163353721559;1.01236903957706;70.4815930103801;116.560911312197;115.615055738009;-19.0968716448345;-14.9437724954489;23.9684949026185
1.01017985670565;1.01168490976644;1.01279032232008;70.9332887397932;117.600518122235;116.463604265371;-18.9661982434264;-14.6698058468548;24.123007184437
1.01116065951894;1.01206694066043;1.01527247640532;73.7410507258966;120.921127240076;127.022009257209;-18.2866270044194;-14.6813119655619;26.2477957791676
1.01310822591727;1.01281690666813;1.01781986260023;81.9315831636308;129.98451195167;151.038368698818;-16.7309074817288;-9.39555470744258;30.3548581777515
1.01733605190164;1.01597045712336;1.0113551781835;100.345864105349;151.378906497878;189.603189024466;-11.1630325753436;23.4762382163801;33.6707108252445
1.0213901324699;1.01615633487661;1.00410638503101;121.948558442852;182.261519445195;219.606556306239;-7.62559886676777;34.4795858513153;37.5070354257946
1.01714956826224;1.01570305827655;1.00769862625825;110.909375050787;118.387537691942;189.603155085236;-14.167979812375;24.2815563939381;35.8117590369995
0.984659600901826;0.98320174032739;0.983240624465374;103.075810918735;91.9568605868611;165.606816228812;-21.5797980169497;39.08508739358;26.1825183113778
0.985866930260179;0.98407451015802;0.983678213569916;107.832496106939;96.8609648843329;170.125570972151;-20.6639575257873;42.2440222649503;27.0419198270598
0.984710627613068;0.983403468243184;0.982876482782781;104.923283930208;94.6812430794664;162.812463305198;-21.5509304051271;41.1446063151151;25.0604657761301
0.982307639467399;0.981869435956853;0.979492393884762;100.736598777084;91.7581257367612;151.514066077547;-22.8621561993355;41.8163256165229;21.7320332895977
0.982234054317654;0.981882003293788;0.97800386753485;103.082674652841;94.7915476032692;152.099534717596;-22.4541498195538;45.009661005022;21.4429356858815
0.980911166337649;0.980951123404383;0.976473769739696;100.471355379532;92.5524622434905;147.413025865133;-23.2092992675519;44.1316522483812;19.9660103435465
0.981504642193314;0.981455633501597;0.978355980815147;99.8263763564576;92.4820268340218;149.268263444842;-22.947705036574;42.3042151252968;21.106034141993
1.02526449514115;1.01567173213901;0.999275745199671;144.65933166403;212.301714378679;241.847841831504;-4.2158362733611;41.6198300238743;41.6014275911649
1.02479601194741;1.01393583565285;0.995646167969221;155.37961705382;228.351120021828;256.391392846385;-3.01852689658392;44.1574239920473;42.9531327098459
1.02452195224841;1.01334182169769;0.994400193711385;158.534957182786;232.089851581956;259.69250247336;-2.11036225954613;44.9599121985456;43.7870990908987
1.02435817752311;1.01331485459293;0.994672788577841;157.855652689001;230.901976213053;258.870490571441;-2.16812387974001;44.8396857949869;43.7270131912389
1.0236528849981;1.01342662263779;0.996039344309529;154.461453525326;224.120715093534;255.117248641886;-2.61189286474684;44.476354243346;43.454914658773
1.02416068604399;1.01657927236624;1.00081538399655;142.332887846234;203.658005110084;238.833336802104;-4.37249750210346;40.7334501389552;41.2574227540069
1.01993593143514;1.01668787778804;1.00983763925991;121.081036738882;175.185635773052;206.783214689908;-7.82801122731105;23.0801212547923;37.3918053781401
1.01660545516955;1.01580303934297;1.01726914169535;101.303677271134;153.686972256289;168.517723259385;-11.1396557486551;-4.22884302267496;33.9870633894926
1.01443792667217;1.0143136021503;1.01782928472907;90.576492397698;141.450222785071;147.534489230354;-14.0213759269502;-11.6896746706255;30.9573964737514
1.01275704811198;1.01330400043689;1.01591577524287;83.7079497193203;133.639527756569;134.286931882475;-15.8664333902848;-12.6584200655756;28.0267385562205
1.01208082456602;1.01288699584811;1.01519682380461;81.2414876691468;130.662463937142;129.248864361072;-16.5944987527814;-12.8592917306419;26.7920595831993
1.01196485216669;1.01281061984892;1.01525724986238;80.2396390051071;129.851183790661;128.358992714871;-16.7477948823777;-12.8330843074292;26.6216042596109
1.01279026337315;1.01309443454366;1.01740423398198;81.8228933276699;131.226522169019;138.022165614525;-16.3061179720825;-13.0586842943709;28.614878046912
1.01467066217949;1.0140693655047;1.0172881023576;90.2030998560003;140.547242088615;162.185413604512;-14.3880462536897;-1.59259827749073;31.652721950882
1.01856536227337;1.01616275261088;1.00978433482172;108.791185598187;163.312822319691;197.927632132813;-9.74601345183607;25.9445438843482;34.4916733596887
1.02259274534404;1.01588242353819;1.00256777675389;129.075118677432;192.708809852506;226.495955426477;-6.64846056441064;36.4784824949575;38.4656827153541
1.01793422662666;1.01573674263929;1.00503258917532;118.015542321896;133.557769102384;200.933697202113;-13.001286876163;29.5521680176692;36.8878838236954
0.985563830708108;0.983742046071092;0.983757106938237;105.296574501475;94.3012556060142;170.69075861188;-20.805068997598;40.5578841554207;27.7023162216558
0.985797161969991;0.983918484385261;0.983314512400221;107.394226420272;95.9939298363078;171.958508792644;-20.5123554025031;42.2076441062761;27.7660358651617
0.984224526483924;0.982944638334778;0.982053117928698;103.535827858012;92.8990349957165;163.01356625893;-21.6262824958098;40.9978706244364;25.3902583888555
0.9825849226071;0.981791848672106;0.980534283206572;100.132105750912;88.3973349343455;155.99386972662;-22.798782423281;39.6516084577097;23.4100077938618
0.983381234263872;0.982322530917806;0.981011474750423;103.33573738968;90.5470792154026;160.40245737134;-22.2298251162942;41.2053676745351;24.3580025408871
0.981241649060657;0.980545589183037;0.979258379937022;99.3812997182791;85.6726946873745;155.715148825308;-23.2015319867854;39.1405633414482;23.0093874684429
0.970211468333711;0.970359370560145;0.969339423208408;91.875969191841;79.0185918972932;147.062331080974;-24.7993674116969;34.909432664946;19.2851885304427
1.02315255243646;1.01622795940592;1.00186452146817;129.805376224533;192.990982525465;229.271746457964;-6.20617976891969;37.8303185209507;40.4908193404911
1.02037964230968;1.01139900896006;0.996707877580896;142.13637501913;212.416930153613;246.52675365154;-3.34334396974458;41.4977809282544;43.5025485758206
1.01856050291383;1.00938666936572;0.995112192252347;143.635796539176;214.041370095753;248.654978841266;-1.80535580183634;42.1281746517976;45.0867008035632
1.01793036231089;1.00892890673054;0.994919467159139;143.870204115601;213.853597181495;248.623927711976;-1.42497306681739;41.9540446909932;45.3812809913647
1.02284053698895;1.01533765069196;1.00007004965441;137.437186296331;203.300690168652;240.104497305841;-5.87771814238282;39.7343055081871;40.9784543794754
1.02214226647589;1.01701303873461;1.00339608221111;126.594860401758;185.166040168078;224.982532008187;-6.26442829782393;35.9528119495416;39.9064637218333
1.01904758261806;1.0169372633276;1.01114769830029;109.620723538433;163.788242142693;196.594044929862;-8.78113889761312;19.3875611179281;37.2434923442343
1.01594414730427;1.01548496977034;1.01693875277265;91.890886422266;145.074649509794;160.441013982583;-12.3188173041139;-7.82575255284865;34.0095007572129
1.01350039732382;1.01396111762242;1.01598172992549;81.3246944321717;133.593084310098;136.232553511371;-15.0963683317248;-12.6732310677696;29.9051594744753
1.0117625257106;1.01306251997761;1.01362907932745;74.8888645106103;126.673469053561;120.216066757957;-16.6949883749308;-12.4234459921692;26.3944924050611
1.01121679882888;1.01292154545717;1.01257959195978;72.4119226722839;124.310073879163;113.586445584015;-17.0341660285099;-12.1814193735024;25.0134684342985
1.01100378624168;1.01275573893677;1.01242651558614;72.5081543682207;123.887342981252;112.852430963848;-17.2614330136016;-12.2623038707778;24.5396418526125
1.01110312088281;1.01258737774521;1.01340163423061;73.7861471194043;124.829845897108;116.202569090714;-17.3918899764545;-12.4221883962226;25.0512937400814
1.01188260787865;1.01276120655095;1.01537314862897;77.5797091485569;127.592837405251;127.853521836984;-16.9794861234093;-13.0376549376561;26.7840786602977
1.01303952829881;1.01316631093764;1.01783988162235;82.1757261273099;131.091788279585;141.681011988596;-16.2320532509728;-13.0185823180883;29.3430241975568
1.01453474215181;1.01369839861482;1.01683917620524;91.5552424398531;138.7659880285;166.705516255844;-14.9777191695634;0.932007431487486;31.8413328304818
1.01160199753421;1.0118008311752;1.0174212176252;81.0648164713304;81.4962432500717;130.569911518398;-20.7567268935042;-16.0779417882008;30.5177552646965
0.960292097530071;0.962083008770372;0.960383337284474;79.9317196826249;65.4244611317477;122.236458548266;-29.4875010252975;26.1146227716218;10.315810904892
0.959468078713555;0.961277518954176;0.958461535970223;81.8660020775624;67.4699445217018;123.208071227454;-29.2733583182915;28.3838940398055;10.0363631828603
0.95711930582538;0.959072953149378;0.955629400394606;81.5493588006636;67.0277019212409;122.52898229269;-29.5009477580553;28.3199458191786;9.34388599632579
0.953794431333506;0.955791611401905;0.950456279518789;76.7646244603469;63.9067169365918;110.38188859034;-30.9639302563137;24.4877230630388;6.06023098639534
0.95420654325821;0.955607859719399;0.950005889923893;71.6371656255074;59.5144303320073;98.3044946390136;-31.6901025947996;16.856744033659;5.05175983282809
0.954443506457666;0.955469855575242;0.950005712449281;67.5189471368288;56.0214727250649;89.8355623455296;-31.9624029377245;10.6407186244096;4.87819654375434
0.954584728227729;0.955441259482902;0.95000105036918;61.824940879794;49.9551882249827;84.3242261261361;-31.6955694821676;8.05096122891312;5.06402744984329
1.01857210647532;1.0169026741177;1.00899965305013;106.403414465959;154.162157183063;200.173381749833;-9.7935321162406;27.9099307616682;36.2430362138601
1.02237339543221;1.01710138084825;1.00301104216335;126.958369299725;185.563002813441;227.080070537086;-6.11166969548847;37.3667092672641;40.3569040560087
1.02344553657464;1.01637472738377;1.00052261866895;137.345608379687;199.548277250546;239.058008804801;-5.17110967792047;41.1265115103876;41.5638006583732
1.02411138402088;1.01664173045697;1.00065552843988;138.616870579342;200.873494587141;238.683648638305;-4.67891900995549;41.76586046397;41.6385570172892
1.02196786274165;1.01685405953214;1.0039569724095;127.3884991435;184.817952647255;225.268686056692;-6.49434087299278;36.6405733208206;39.4326136263369
1.01973209441191;1.0173286268452;1.00748997812561;113.813795306549;164.626042800136;209.559454622314;-8.23039635331011;31.219177786255;37.3445959515524
1.01662107614931;1.01541654384771;1.01384965225461;98.7080568989932;146.283952780063;183.464656364112;-12.2903284024935;11.7974835907802;35.3181017160452
1.01384423943345;1.0135842047971;1.01675499706029;83.6506556910492;129.779652412611;152.938175292903;-15.8426663991906;-12.5239969122352;32.0213890273111
1.01140666465288;1.01225973695988;1.01432118077081;73.7155675906236;118.054790179466;130.212464561159;-18.2588305726221;-16.0739690016191;27.1728235965371
1.00996406206383;1.01144074146992;1.01228128687878;69.1917703671512;112.645904721161;118.168934254757;-19.5803866550798;-16.166577288926;24.2727949513092
1.00931984080467;1.01105741849711;1.01144347735656;67.2621200056622;109.902147934704;113.010318826147;-20.2037111288213;-16.344651810018;23.0176163404951
1.00911979877528;1.01088141172632;1.01148179590212;67.6443042800059;109.801579766207;112.338988652795;-20.416767381391;-16.3383592008544;22.5622848779288
1.00895557434374;1.01066838399308;1.01175223331059;66.6594371070002;107.2918815341;113.421117116313;-20.8195505413747;-16.8515154465148;22.500864325879
1.00894174647064;1.01073504742719;1.01145506037839;63.0457849970055;104.084528553591;111.992893442354;-20.9286938754947;-17.2116878263245;22.8434564296874
1.00932545950507;1.01096982509901;1.01210516083328;64.236998816457;106.529713789919;114.644612976994;-20.510570590968;-16.8785944624001;23.5331943470016
1.01090301982414;1.011743550402;1.01509448289915;71.2999933514692;115.042360324272;128.321651519103;-19.0685033589018;-15.6146914802209;26.340383641641
1.00921193978572;1.01045373647685;1.01270108257349;72.3660472628332;89.107348299808;116.884870620398;-22.0240055725286;-16.6268393279897;26.3066749984933
0.954802665712267;0.955599049330445;0.950005437139171;65.7061270775142;52.2740776728155;86.8625478969286;-32.9396804699914;10.3731255079358;3.60488498266944
0.954850522766546;0.956675593790845;0.950018173677974;74.7161660797189;62.9012413050198;97.2400803555344;-31.493993391035;13.3281961711659;4.64735700819925
0.954937388256511;0.957330345082374;0.950000004093413;79.2661474853606;69.2254077710142;100.649009393799;-30.6047045871575;12.6172447831122;5.21820002881611
0.955701894887192;0.957895997028693;0.950006468824574;74.7517635066589;66.0816970562854;89.1377076789758;-31.2651933029474;4.96069010585247;4.20679345173699
0.956265641099591;0.957954857099515;0.950000268619578;69.7778632858425;61.5590152492237;76.8109202903086;-32.3645942268999;-2.86662147291657;3.19410830199678
0.956761548312908;0.958338029301078;0.950000004142616;65.6491247911134;58.1300646346353;68.2598467376912;-32.6777639317448;-6.12820223306046;2.90454702999645
0.956594738577998;0.957813682375414;0.950000010207595;62.1787139564312;55.2184916895705;65.0761049157607;-32.9924400653546;-5.68005608925039;2.94817895343933
1.01781538348811;1.0163130086735;1.01420309757308;106.551446468139;158.0962835621;185.054588917535;-10.1028547529575;11.8152133235632;35.665398471429
1.02110041629102;1.01711106443846;1.00511104441587;122.768450145247;177.613498209841;219.202027676203;-7.04896263164594;33.6963137731578;38.7134089574235
1.02200284868556;1.01711206217208;1.003492702561;124.439251970158;183.257022318235;223.108284443241;-6.37984251818052;35.0688764109582;39.8998081140624
1.02193893072059;1.01716736255225;1.00335624721232;122.415854200057;181.944751857221;222.253382674583;-6.47227293875345;34.6998344470689;40.0557576090736
1.02030304881963;1.01745592986882;1.00733620182176;109.881113720734;167.112554705906;205.76039494972;-7.81499022367102;26.0961612733884;38.7805418569166
1.01841365373853;1.01703619097735;1.01322377059791;99.2472493516292;155.745088851412;182.463317698657;-9.48058615184385;9.17582010777651;37.2789901017571
1.01541916130637;1.01546863016687;1.01691104268875;82.1067600354411;136.961155291181;146.747170266508;-13.0398745711784;-12.5270422104947;33.6632942377325
1.01228129990476;1.01368661518023;1.01301716560259;70.5657411595484;123.951288103469;119.202879366022;-16.1606817627163;-12.756684577661;27.7445448646999
1.01096282899775;1.01301143217201;1.01144367134051;67.2064767260071;119.364192823158;107.073522039486;-17.2797753763569;-12.7572290886784;24.8512558750411
1.01021636372401;1.0124894053588;1.01093430375658;66.4886396242223;117.842719705272;102.044642768212;-18.0011442210534;-12.5384968692075;23.399226092011
1.0102209463739;1.01240778099074;1.01129016592403;68.9184988779864;119.992047969496;103.650944083891;-17.9488375120852;-12.3316819045105;23.1297290309094
1.01030741996108;1.01228296268211;1.01209300600982;69.8340663870185;120.482261415951;106.931542819366;-18.0625859769627;-12.6876287745498;23.4820342101632
1.01031745071013;1.01219163141681;1.01234839315324;66.2068626562466;117.064513518501;109.169462391616;-18.4062543356494;-13.1855830624564;24.209081554514
1.01321650622412;1.01353464732763;1.01747622993406;77.1877416194541;128.991043091922;137.789771815129;-15.9621836981006;-13.3563318307396;30.0393295600914
1.0173197594813;1.01623152880444;1.01406735567151;98.1555091582432;151.850097703284;180.364453644992;-10.8095209826469;12.9545199195664;35.0037314829047
1.02109136433803;1.01702457180349;1.0040096820238;118.992513393738;175.430007232555;218.416889389654;-7.40268477239179;34.1380670662123;38.3097976965218
1.01742035928387;1.01583072781623;1.0074910550255;114.440619859046;129.798247280768;193.633188771201;-13.18646058303;21.7077451167304;38.2173508110771
0.983624708614632;0.982495524942693;0.97936215487584;105.423050481681;95.4850699518039;163.739700387655;-21.01201515889;45.3943351435214;25.5593136669514
0.985041853278683;0.983539736943629;0.980326723627624;109.962835856746;99.7723683438445;168.715506707635;-20.1628278871877;47.7036451578359;26.5209541626577
0.984085683672768;0.982984823099201;0.98045514274389;106.42753400825;96.6997328195573;161.694092439992;-21.2201548211578;44.9901441265621;24.6852833469132
0.982933010710191;0.982265020939446;0.978797365180604;104.799111004919;95.4139473732358;156.023649010474;-22.005633133368;45.3251819552888;22.6429520458525
0.983782502759595;0.98289636798129;0.979101889082577;108.450860096272;98.9409780852948;159.808645020985;-21.2405173130306;47.6512597871911;23.4614363960741
0.981469180975166;0.981221359412463;0.976289606625718;103.800264246645;94.2033162719432;151.857636381305;-22.6981681344207;46.3209744034833;20.8289025471462
0.981766267377118;0.981477521998932;0.97781824938907;102.661476653111;93.3493460522405;153.127022323411;-22.613725890163;44.3136890376596;21.7671699911548
1.02533693369113;1.01578313991465;0.998702845372586;146.637243359943;212.595534655362;244.834346043489;-4.04301545568067;43.0821297620875;42.2495715455416
1.02516163758979;1.01437741055401;0.995155279714338;157.563622049152;230.297119567965;259.081879814967;-2.9275140527785;44.9336666076233;43.138887297712
1.02487542791275;1.013543209671;0.993888940247481;159.904391593573;233.978721225693;261.648979428197;-2.07519509358857;45.4740720150565;43.9376948061039
1.02530497735266;1.01431416145831;0.994500896591453;159.357847152704;232.717835509457;261.093156277953;-2.6265790015255;45.3509751031954;43.4337996748792
1.02280974420214;1.01208671694908;0.993813732676168;159.448434223995;229.808656440867;260.932173030619;-0.880828530681417;46.3731334880298;45.1828603151961
1.02509095676004;1.01649489863001;0.998412025311968;150.58112178666;214.063581083041;248.62430186045;-2.99547434633771;44.0369120689015;42.7889431140333
1.02104243486087;1.01686643924326;1.00636903719892;128.188628338642;181.242029449501;219.802345815992;-6.91105968995469;32.0923827684378;38.18340436317
1.01755686657609;1.01618466597204;1.01576712076764;108.065999613304;160.007362120299;181.456247454471;-10.0613247178016;4.59725306749644;35.0559104024822
1.01527794046447;1.01482717423261;1.01774708255965;95.5565211406357;146.923756025972;156.807197438069;-12.9273662132598;-8.28595194279606;32.0572012137115
1.0139014926881;1.01397020397006;1.01757568867943;88.6237586450092;139.402289290633;143.09425166112;-14.6028004517534;-11.9504956184504;29.9189466433107
1.01316125640169;1.01351468195165;1.01684410123705;85.2734988071335;135.770463280386;137.479215841628;-15.4444172585867;-12.2874551047794;28.6670749901856
1.01300220591245;1.013355773501;1.01697943351623;83.4368272608994;133.61843752432;137.474665845898;-15.8072944734758;-12.6430661886424;28.6789367682124
1.01340521848613;1.01334412002137;1.01810299686821;83.1470337038996;133.416848603099;145.585307111253;-15.8378601170425;-11.0442608958587;30.0409188584586
1.01562696415978;1.01472283828975;1.01468705127219;92.167799120211;143.397242670285;173.812693489125;-13.3681414188056;13.7174290375363;31.9213924098281
1.01954545428637;1.01560908941998;1.00819855298436;110.520972688154;172.075133768168;202.120681542452;-9.45096223302547;27.1408927236018;35.0964929531522
1.02367927728096;1.01561652543849;1.0007402449729;131.519444153993;199.430714119014;231.732846439448;-6.07694510681334;38.7686413309895;39.3649338105332
1.01838965465348;1.0155798075533;1.00406073861386;118.156155263417;137.380360600508;202.970889274527;-12.8734957665722;30.2861507101362;37.4401793246666
0.98576744062789;0.983833084129866;0.984200699015242;103.762588284407;93.7747377906211;172.351496984523;-20.5575373628231;39.412035062202;28.6834400161106
0.986232088364758;0.98421545957921;0.983921056823898;106.464966219646;96.6991532229183;174.002284583015;-20.0758297643375;41.5599310442847;28.8257457471035
0.985238191944949;0.983616883099372;0.983708424892369;103.593232206864;93.954805157004;167.413350307577;-21.0719656477338;39.7294421484376;26.9364327677286
0.984422132348191;0.983088609667612;0.983294868718477;102.115190534904;91.5018004622513;162.816327334918;-21.8748339885285;38.6492402292799;25.4696689671666
0.986344189672505;0.984276442814247;0.985697961265771;106.748945619774;93.1452763841416;173.368202348159;-20.9728235420462;38.1468318867343;28.0674815267045
0.986149669079855;0.984079738667188;0.987228036867921;103.856297957359;87.5980829204956;173.075291090264;-21.6752949412633;33.333252702431;28.2573230622775
0.985023044388443;0.983396042734387;0.98585719370426;101.850403200859;90.5284663469115;166.674703694774;-21.8627976722664;35.3973490452628;27.0280263100577
1.02448394584272;1.01569374644274;1.0007768846397;135.493741198837;201.840876957024;235.516530653744;-5.6603582873972;41.3743448884559;40.9581689001722
1.0237755797151;1.01614667426128;1.00316111505658;126.096802774203;190.459863390644;223.354532264192;-6.6251234650364;37.6796888767352;39.5412896456647
1.02354620651068;1.01654625105483;1.0031595572031;120.438275764209;184.418058420305;219.786759576299;-6.90579523041357;36.8271717427698;40.0093611966022
1.02146364612814;1.01423645990013;1.00025318641626;125.589661766694;195.432956838159;234.077183982529;-7.44953281874736;37.8584811130765;40.6296708146804
1.00288036172687;0.998974770788957;0.993108246040925;115.770824183547;181.289746084487;228.837233500754;1.77285006385894;32.7143776829516;49.6248596941682
1.01703113870868;1.01560830526669;1.00662877472842;92.2565416969589;146.693548159645;201.747432277707;-10.8673859052488;25.3669666255425;37.7399885371184
1.0191984655205;1.01885923527872;1.0158719545063;58.729057978912;106.529408400521;149.340186511038;-11.1607831371565;-1.92965677967514;36.0484247316445
1.00294738930305;1.0031854274237;1.00294016566155;24.1562777337847;70.661243068099;88.818810261355;-4.76457746301802;-14.2622998354843;36.784793163403
